type,space,price,area_price,address,metro,subtitle,date,source
Апартаменты-студия,38 м²,5 490 000₽,,"ул. Отважных, 10","Проспект Ветеранов ,от 31 мин.",,22 января 15:57,https://www.avito.ru/sankt-peterburg/kvartiry/apartamenty-studiya_38_m_66_et._7897458693?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJCZ2hjMUVjbEJDVVA1OWJkIjt9AtY_2T8AAAA
Апартаменты-студия,28 м²,5 400 000₽,,"ул. Хошимина, 16А","Проспект Просвещения ,6–10 мин.",,25 августа 2025,https://www.avito.ru/sankt-peterburg/kvartiry/apartamenty-studiya_28_m_416_et._7609797432?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJCZ2hjMUVjbEJDVVA1OWJkIjt9AtY_2T8AAAA
1-к. квартира,30,6 300 000₽,,"ул. Стойкости, 7","Проспект Ветеранов ,21–30 мин.",,19 января 20:19,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_304_m_49_et._7844095493?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJCZ2hjMUVjbEJDVVA1OWJkIjt9AtY_2T8AAAA
Квартира-студия,23 м²,5 799 999₽,,"Планерная ул., 99",,,16 ноября 2025,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_23_m_413_et._7885920165?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJCZ2hjMUVjbEJDVVA1OWJkIjt9AtY_2T8AAAA
1-к. квартира,37,10 950 000₽,,"Кондратьевский пр-т, 68к4","Площадь Мужества ,от 31 мин.",,16 января 11:09,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_375_m_224_et._7926348566?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJCZ2hjMUVjbEJDVVA1OWJkIjt9AtY_2T8AAAA
1-к. квартира,38,14 490 000₽,,"Лиговский пр-т, 271","Обводный канал ,11–15 мин.",,7 января 11:41,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_383_m_311_et._7784381909?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJCZ2hjMUVjbEJDVVA1OWJkIjt9AtY_2T8AAAA
1-к. квартира,38,12 000 000₽,,"ул. Нахимова, 20","Приморская ,11–15 мин.",,7 дней назад,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_385_m_1315_et._7910104026?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJCZ2hjMUVjbEJDVVA1OWJkIjt9AtY_2T8AAAA
Аукцион: 1-к. квартира,35,от 3 477 471₽,,"ул. Олеко Дундича, 8к1","Купчино ,11–15 мин.",,3 дня назад,https://www.avito.ru/sankt-peterburg/kvartiry/auktsion_1-k._kvartira_352_m_59_et._7920567303?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJCZ2hjMUVjbEJDVVA1OWJkIjt9AtY_2T8AAAA
Квартира-студия,29,9 500 000₽,,"ул. Фёдора Котанова, 5к1","Звёздная ,11–15 мин.",,7 дней назад,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_297_m_1417_et._7973822339?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJCZ2hjMUVjbEJDVVA1OWJkIjt9AtY_2T8AAAA
Апартаменты-студия,24,5 950 000₽,,"ул. Салова, 61","Бухарестская ,до 5 мин.",,13 января 2025,https://www.avito.ru/sankt-peterburg/kvartiry/apartamenty-studiya_246_m_918_et._4907625598?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJCZ2hjMUVjbEJDVVA1OWJkIjt9AtY_2T8AAAA
Квартира-студия,30,4 900 000₽,,"пос. Металлострой, Садовая ул., 8","Рыбацкое ,от 31 мин.",,17 часов назад,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_305_m_818_et._7977235755?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJCZ2hjMUVjbEJDVVA1OWJkIjt9AtY_2T8AAAA
1-к. квартира,38,10 500 000₽,,"ул. Адмирала Трибуца, 10",,,7 дней назад,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_381_m_210_et._7901212466?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJCZ2hjMUVjbEJDVVA1OWJkIjt9AtY_2T8AAAA
2-к. квартира,42,7 890 000₽,,"пр-т Ветеранов, 150",,,17 января 11:31,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_426_m_1112_et._7816532504?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJCZ2hjMUVjbEJDVVA1OWJkIjt9AtY_2T8AAAA
Квартира-студия,25 м²,6 350 000₽,,"Верхне-Каменская ул., 5","Комендантский проспект ,от 31 мин.",,7 дней назад,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_25_m_625_et._7910472537?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJCZ2hjMUVjbEJDVVA1OWJkIjt9AtY_2T8AAAA
1-к. квартира,50,10 200 000₽,,"пос. Парголово, Заречная ул., 11к2","Парнас ,21–30 мин.",,7 дней назад,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_501_m_1528_et._7899724875?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJCZ2hjMUVjbEJDVVA1OWJkIjt9AtY_2T8AAAA
2-к. квартира,48,8 500 000₽,,"ул. Шотмана, 7к1","Улица Дыбенко ,11–15 мин.",,3 дня назад,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_489_m_49_et._7970183232?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJCZ2hjMUVjbEJDVVA1OWJkIjt9AtY_2T8AAAA
Квартира-студия,24,5 350 000₽,,"ул. Генерала Кравченко, 7к1",,,22 января 17:41,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_246_m_38_et._7847500786?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJCZ2hjMUVjbEJDVVA1OWJkIjt9AtY_2T8AAAA
1-к. квартира,32,8 700 000₽,,"Комендантский пр-т, 66к1",,,9 часов назад,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_328_m_821_et._7932424909?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJCZ2hjMUVjbEJDVVA1OWJkIjt9AtY_2T8AAAA
3-к. квартира,55,13 500 000₽,,"территория Малая Охта, Казанская ул., 8","Новочеркасская ,11–15 мин.",,7 дней назад,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_555_m_55_et._7991551289?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJCZ2hjMUVjbEJDVVA1OWJkIjt9AtY_2T8AAAA
3-к. квартира,72 м²,11 700 000₽,,"Светлановский пр-т, 109к1","Гражданский проспект ,11–15 мин.",,23 января 17:33,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_72_m_29_et._7867986589?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJCZ2hjMUVjbEJDVVA1OWJkIjt9AtY_2T8AAAA
1-к. квартира,35,9 050 000₽,,"пр-т Героев, 25к1",,,21 января 19:44,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_355_m_820_et._7861665326?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJCZ2hjMUVjbEJDVVA1OWJkIjt9AtY_2T8AAAA
2-к. квартира,50,11 500 000₽,,"пр-т Наставников, 20к2","Проспект Большевиков ,от 31 мин.",,24 декабря 2025,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_508_m_312_et._7836423666?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJCZ2hjMUVjbEJDVVA1OWJkIjt9AtY_2T8AAAA
1-к. квартира,35,9 050 000₽,,"пр-т Героев, 25к1",,,21 января 19:44,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_355_m_820_et._7861665326?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJTWEx1aGVJRTZhWmRYYUtOIjt9Ou2hmz8AAAA
2-к. квартира,54,14 000 000₽,,"Комендантский пр-т, 60к3","Комендантский проспект ,от 31 мин.",,30 июля 2024,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_541_m_927_et._4121314201?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJTWEx1aGVJRTZhWmRYYUtOIjt9Ou2hmz8AAAA
2-к. квартира,50,11 500 000₽,,"пр-т Наставников, 20к2","Проспект Большевиков ,от 31 мин.",,24 декабря 2025,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_508_m_312_et._7836423666?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJTWEx1aGVJRTZhWmRYYUtOIjt9Ou2hmz8AAAA
1-к. квартира,31,7 350 000₽,,"Петергофское ш., 84к19",,,3 дня назад,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_313_m_88_et._7899481673?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJTWEx1aGVJRTZhWmRYYUtOIjt9Ou2hmz8AAAA
3-к. квартира,80,13 700 000₽,,"пос. Шушары, территория Славянка, Изборская ул., 3к1",,,3 дня назад,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_809_m_89_et._7920403470?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJTWEx1aGVJRTZhWmRYYUtOIjt9Ou2hmz8AAAA
3-к. квартира,74,17 400 000₽,,"Большеохтинский пр-т, 15к2","Новочеркасская ,21–30 мин.",,22 декабря 2025,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_741_m_210_et._7793835863?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJTWEx1aGVJRTZhWmRYYUtOIjt9Ou2hmz8AAAA
Апартаменты-студия,19 м²,3 900 000₽,,"Купчинская ул., 33","Купчино ,16–20 мин.",,2 недели назад,https://www.avito.ru/sankt-peterburg/kvartiry/apartamenty-studiya_19_m_29_et._7886498679?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJTWEx1aGVJRTZhWmRYYUtOIjt9Ou2hmz8AAAA
2-к. квартира,47 м²,7 700 000₽,,"ул. Верности, 44к1","Академическая ,21–30 мин.",,9 часов назад,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_47_m_45_et._7928020314?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJTWEx1aGVJRTZhWmRYYUtOIjt9Ou2hmz8AAAA
1-к. квартира,46 м²,9 194 000₽,,"18-я линия Васильевского острова, 19","Горный институт ,6–10 мин.",,1 неделю назад,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_46_m_17_et._7959745769?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJTWEx1aGVJRTZhWmRYYUtOIjt9Ou2hmz8AAAA
1-к. квартира,34,8 500 000₽,,"пр-т Героев, 23",,,3 дня назад,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_346_m_2020_et._7973562342?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJTWEx1aGVJRTZhWmRYYUtOIjt9Ou2hmz8AAAA
2-к. квартира,45,6 400 000₽,,"Бестужевская ул., 69","Академическая ,от 31 мин.",,12 часов назад,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_455_m_45_et._7917973527?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJTWEx1aGVJRTZhWmRYYUtOIjt9Ou2hmz8AAAA
1-к. квартира,39,12 950 000₽,,"ул. Катерников, 3",,,13 часов назад,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_395_m_55_et._7892856134?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJTWEx1aGVJRTZhWmRYYUtOIjt9Ou2hmz8AAAA
2-к. квартира,57,13 000 000₽,,"пос. Парголово, Заречная ул., 19к1","Парнас ,11–15 мин.",,3 дня назад,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_578_m_1520_et._7990785760?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJTWEx1aGVJRTZhWmRYYUtOIjt9Ou2hmz8AAAA
2-к. квартира,41,6 950 000₽,,"Гранитная ул., 24","Новочеркасская ,11–15 мин.",,3 дня назад,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_419_m_45_et._7899832869?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJTWEx1aGVJRTZhWmRYYUtOIjt9Ou2hmz8AAAA
2-к. квартира,53,9 500 000₽,,"пр-т Ветеранов, 122","Проспект Ветеранов ,от 31 мин.",,7 дней назад,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_534_m_1717_et._7870108467?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJTWEx1aGVJRTZhWmRYYUtOIjt9Ou2hmz8AAAA
1-к. квартира,42 м²,11 990 000₽,,"пр-т Народного Ополчения, 10","Ленинский проспект ,6–10 мин.",,11 ноября 2025,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_42_m_525_et._7738265129?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJTWEx1aGVJRTZhWmRYYUtOIjt9Ou2hmz8AAAA
2-к. квартира,66,9 990 000₽,,"Выборгское ш., 140","Проспект Просвещения ,21–30 мин.",,4 января 2025,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_666_m_15_et._4710333267?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJTWEx1aGVJRTZhWmRYYUtOIjt9Ou2hmz8AAAA
1-к. квартира,43 м²,9 800 000₽,,"пр-т Маршала Жукова, 48к1","Юго-Западная ,21–30 мин.",,20 октября 2024,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_43_m_824_et._4833822524?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJTWEx1aGVJRTZhWmRYYUtOIjt9Ou2hmz8AAAA
2-к. квартира,50 м²,13 000 000₽,,"пр-т Энергетиков, 54к1","Ладожская ,от 31 мин.",,7 дней назад,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_50_m_89_et._7852877741?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJTWEx1aGVJRTZhWmRYYUtOIjt9Ou2hmz8AAAA
1-к. квартира,34,11 500 000₽,,"пр-т Энергетиков, 9к1","Ладожская ,6–10 мин.",,7 дней назад,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_341_m_622_et._7901019589?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJTWEx1aGVJRTZhWmRYYUtOIjt9Ou2hmz8AAAA
2-к. квартира,54,13 500 000₽,,"3-я Советская ул., 10","Площадь Восстания ,6–10 мин.",,14 января 16:05,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_542_m_25_et._7816860080?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJTWEx1aGVJRTZhWmRYYUtOIjt9Ou2hmz8AAAA
Апартаменты-студия,22,4 490 000₽,,"пос. Парголово, Толубеевский пр., 8к2","Парнас ,11–15 мин.",,Вчера,https://www.avito.ru/sankt-peterburg/kvartiry/apartamenty-studiya_221_m_920_et._7932637478?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJTWEx1aGVJRTZhWmRYYUtOIjt9Ou2hmz8AAAA
Квартира-студия,26,7 800 000₽,,"Вилькицкий б-р, 4","Приморская ,21–30 мин.",,Вчера,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_266_m_415_et._7969916703?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJTWEx1aGVJRTZhWmRYYUtOIjt9Ou2hmz8AAAA
2-к. квартира,61,11 500 000₽,,"пр-т Стачек, 94","Автово ,до 5 мин.",,10 декабря 2025,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_617_m_66_et._7917138615?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJTWEx1aGVJRTZhWmRYYUtOIjt9Ou2hmz8AAAA
1-к. квартира,46 м²,5 200 000₽,,"д. Заневка, Ладожская ул., 133","Проспект Большевиков ,от 31 мин.",,7 дней назад,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_46_m_23_et._7870862383?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJTWEx1aGVJRTZhWmRYYUtOIjt9Ou2hmz8AAAA
1-к. квартира,35 м²,6 900 001₽,,"Будапештская ул., 110/23","Дунайская ,16–20 мин.",,7 дней назад,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_35_m_39_et._7901614909?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJTWEx1aGVJRTZhWmRYYUtOIjt9Ou2hmz8AAAA
1-к. квартира,33,5 580 000₽,,,,,3 недели назад,https://www.avito.ru/sankt-peterburg_kolpino/kvartiry/1-k._kvartira_336_m_59_et._7886698330?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJTWEx1aGVJRTZhWmRYYUtOIjt9Ou2hmz8AAAA
1-к. квартира,29,6 450 000₽,,"Будапештская ул., 9к1","Международная ,6–10 мин.",,19 января 11:25,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_299_m_69_et._7935467344?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJTWEx1aGVJRTZhWmRYYUtOIjt9Ou2hmz8AAAA
1-к. квартира,30,7 500 000₽,,"Меридианная ул., 6к2",,,13 декабря 2025,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_307_m_35_et._7832972064?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJTWEx1aGVJRTZhWmRYYUtOIjt9Ou2hmz8AAAA
Квартира-студия,23,6 400 000₽,,"пр-т Героев, 18",,,10 часов назад,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_234_m_1022_et._7986974729?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJTWEx1aGVJRTZhWmRYYUtOIjt9Ou2hmz8AAAA
2-к. квартира,45,9 850 000₽,,"Дунайский пр-т, 26/77","Звёздная ,6–10 мин.",,11 сентября 2025,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_452_m_910_et._7644152110?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJTWEx1aGVJRTZhWmRYYUtOIjt9Ou2hmz8AAAA
1-к. квартира,32,6 500 000₽,,"ул. Руднева, 30к1","Проспект Просвещения ,21–30 мин.",,Вчера,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_325_m_612_et._7932085185?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJTWEx1aGVJRTZhWmRYYUtOIjt9Ou2hmz8AAAA
Квартира-студия,23 м²,7 100 000₽,,"Комендантский пр-т, 59к1","Комендантский проспект ,от 31 мин.",,2 недели назад,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_23_m_619_et._7857552016?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJTWEx1aGVJRTZhWmRYYUtOIjt9Ou2hmz8AAAA
2-к. квартира,54 м²,10 950 000₽,,,,,3 недели назад,https://www.avito.ru/sankt-peterburg_pushkin/kvartiry/2-k._kvartira_54_m_56_et._7888164003?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJTWEx1aGVJRTZhWmRYYUtOIjt9Ou2hmz8AAAA
Квартира-студия,30,10 700 000₽,,"ул. Александра Матросова, 20к2","Лесная ,до 5 мин.",,7 дней назад,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_303_m_1517_et._7945573731?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJTWEx1aGVJRTZhWmRYYUtOIjt9Ou2hmz8AAAA
1-к. квартира,37,7 700 000₽,,"пос. Парголово, ул. Михаила Дудина, 23к1","Парнас ,6–10 мин.",,7 дней назад,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_379_m_525_et._7918470169?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJTWEx1aGVJRTZhWmRYYUtOIjt9Ou2hmz8AAAA
Квартира-студия,24,5 950 000₽,,"пос. Парголово, Толубеевский пр., 24","Парнас ,21–30 мин.",,2 недели назад,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_248_m_1927_et._7955338971?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJTWEx1aGVJRTZhWmRYYUtOIjt9Ou2hmz8AAAA
1-к. квартира,39,8 500 000₽,,"пос. Парголово, ул. Фёдора Абрамова, 8","Парнас ,6–10 мин.",,7 дней назад,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_396_m_2127_et._7848704257?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJTWEx1aGVJRTZhWmRYYUtOIjt9Ou2hmz8AAAA
1-к. квартира,32,8 800 000₽,,"пр-т Ветеранов, 196",,,7 дней назад,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_328_m_14_et._7991630717?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJTWEx1aGVJRTZhWmRYYUtOIjt9Ou2hmz8AAAA
4-к. квартира,94,14 900 000₽,,"Загородный пр-т, 21-23","Звенигородская ,до 5 мин.",,25 августа 2025,https://www.avito.ru/sankt-peterburg/kvartiry/4-k._kvartira_944_m_45_et._7598762746?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJTWEx1aGVJRTZhWmRYYUtOIjt9Ou2hmz8AAAA
1-к. квартира,30,6 000 000₽,,"Лужская ул., 14к1","Гражданский проспект ,16–20 мин.",,27 сентября 2025,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_306_m_89_et._7645156541?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJTWEx1aGVJRTZhWmRYYUtOIjt9Ou2hmz8AAAA
