type,space,price,area_price,address,metro,subtitle,date,source
Квартира-студия,28 м²,5 999 999₽,,"пос. Шушары, Старорусский пр-т, 12","Купчино ,от 31 мин.",,20 ноября 2025,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_28_m_312_et._7760184257?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiIwMk5wQnVabGpDR1FnNE1WIjt9JkdWvD8AAAA
2-к. квартира,46 м²,7 800 000₽,,"Пискарёвский пр-т, 48","Академическая ,от 31 мин.",,24 февраля 2023,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_46_m_15_et._2789515474?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiIwMk5wQnVabGpDR1FnNE1WIjt9JkdWvD8AAAA
2-к. квартира,50,9 000 000₽,,"Киришская ул., 5","Гражданский проспект ,до 5 мин.",,21 января 18:46,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_506_m_59_et._7816137443?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiIwMk5wQnVabGpDR1FnNE1WIjt9JkdWvD8AAAA
1-к. квартира,46,15 000 000₽,,"Белоостровская ул., 10к3","Лесная ,11–15 мин.",,19 декабря 2025,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_461_m_214_et._7793413404?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiIwMk5wQnVabGpDR1FnNE1WIjt9JkdWvD8AAAA
1-к. квартира,30,6 000 000₽,,"Кубинская ул., 54","Ленинский проспект ,21–30 мин.",,10 часов назад,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_308_m_15_et._7961199956?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiIwMk5wQnVabGpDR1FnNE1WIjt9JkdWvD8AAAA
3-к. квартира,59,10 800 000₽,,"пр-т Ветеранов, 99","Проспект Ветеранов ,от 31 мин.",,3 дня назад,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_596_m_89_et._7908486271?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiIwMk5wQnVabGpDR1FnNE1WIjt9JkdWvD8AAAA
1-к. квартира,44,9 490 000₽,,"Парашютная ул., 65","Комендантский проспект ,от 31 мин.",,3 дня назад,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_444_m_2325_et._7990245971?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiIwMk5wQnVabGpDR1FnNE1WIjt9JkdWvD8AAAA
Апартаменты-студия,31 м²,7 750 000₽,,"ул. Швецова, 8","Нарвская ,6–10 мин.",,17 ноября 2025,https://www.avito.ru/sankt-peterburg/kvartiry/apartamenty-studiya_31_m_69_et._7732878866?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiIwMk5wQnVabGpDR1FnNE1WIjt9JkdWvD8AAAA
1-к. квартира,35,8 750 000₽,,"Индустриальный пр-т, 12","Проспект Большевиков ,21–30 мин.",,8 июня 2025,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_351_m_322_et._7430048955?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiIwMk5wQnVabGpDR1FnNE1WIjt9JkdWvD8AAAA
1-к. квартира,39,14 790 000₽,,"Фарфоровская ул., 7к1","Ломоносовская ,6–10 мин.",,7 дней назад,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_399_m_414_et._7961194842?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiIwMk5wQnVabGpDR1FnNE1WIjt9JkdWvD8AAAA
3-к. квартира,58,18 900 000₽,,"Московский пр-т, 130","Московские ворота ,до 5 мин.",,3 дня назад,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_581_m_34_et._7928689601?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiIwMk5wQnVabGpDR1FnNE1WIjt9JkdWvD8AAAA
3-к. квартира,62,11 340 000₽,,"пр-т Солидарности, 9к1","Проспект Большевиков ,16–20 мин.",,7 дней назад,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_623_m_29_et._7973502202?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiIwMk5wQnVabGpDR1FnNE1WIjt9JkdWvD8AAAA
1-к. квартира,36,10 950 000₽,,"Плесецкая ул., 10","Комендантский проспект ,от 31 мин.",,6 марта 2022,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_366_m_1724_et._2378268117?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiIwMk5wQnVabGpDR1FnNE1WIjt9JkdWvD8AAAA
1-к. квартира,56,16 950 000₽,,"Кондратьевский пр-т, 68к4","Площадь Мужества ,от 31 мин.",,3 дня назад,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_564_m_2424_et._7889243187?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiIwMk5wQnVabGpDR1FnNE1WIjt9JkdWvD8AAAA
1-к. квартира,44,16 300 000₽,,"Варшавская ул., 23к1","Парк Победы ,11–15 мин.",,3 дня назад,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_441_m_712_et._7928303165?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiIwMk5wQnVabGpDR1FnNE1WIjt9JkdWvD8AAAA
1-к. квартира,30,7 200 000₽,,"Варшавская ул., 41к2","Московская ,11–15 мин.",,24 декабря 2025,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_307_m_15_et._7949394142?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiIwMk5wQnVabGpDR1FnNE1WIjt9JkdWvD8AAAA
1-к. квартира,33,7 600 000₽,,"Будапештская ул., 88к1","Дунайская ,11–15 мин.",,3 дня назад,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_335_m_314_et._7987273476?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiIwMk5wQnVabGpDR1FnNE1WIjt9JkdWvD8AAAA
1-к. апартаменты,43 м²,12 500 000₽,,"территория Лахта, Новая ул., 51к41","Беговая ,от 31 мин.",,6 мая 2025,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._apartamenty_43_m_34_et._7387453364?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiIwMk5wQnVabGpDR1FnNE1WIjt9JkdWvD8AAAA
1-к. квартира,34 м²,5 600 000₽,,,,,Вчера,https://www.avito.ru/sankt-peterburg_kolpino/kvartiry/1-k._kvartira_34_m_99_et._7968244049?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiIwMk5wQnVabGpDR1FnNE1WIjt9JkdWvD8AAAA
Квартира-студия,25,6 500 000₽,,"Арцеуловская аллея, 23к1",,,24 декабря 2025,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_253_m_620_et._7823640715?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiIwMk5wQnVabGpDR1FnNE1WIjt9JkdWvD8AAAA
1-к. квартира,33,8 550 000₽,,"Пулковское ш., 95к3",,,Вчера,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_336_m_55_et._7932366060?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiIwMk5wQnVabGpDR1FnNE1WIjt9JkdWvD8AAAA
2-к. квартира,45,11 700 000₽,,"Искровский пр-т, 20","Улица Дыбенко ,11–15 мин.",,1 неделю назад,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_455_m_39_et._7945812933?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiIwMk5wQnVabGpDR1FnNE1WIjt9JkdWvD8AAAA
3-к. квартира,95 м²,18 950 000₽,,"Кондратьевский пр-т, 62к3","Площадь Мужества ,от 31 мин.",,3 ноября 2025,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_95_m_512_et._7746069618?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiIwMk5wQnVabGpDR1FnNE1WIjt9JkdWvD8AAAA
1-к. квартира,38 м²,10 500 000₽,,"ул. Шелгунова, 7к2","Пролетарская ,6–10 мин.",,22 апреля 2025,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_38_m_1425_et._7324088298?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiIwMk5wQnVabGpDR1FnNE1WIjt9JkdWvD8AAAA
1-к. квартира,30 м²,6 999 000₽,,"Коломенская ул., 33/40","Лиговский проспект ,до 5 мин.",,27 марта 2025,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_30_m_26_et._7239779302?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiIwMk5wQnVabGpDR1FnNE1WIjt9JkdWvD8AAAA
2-к. квартира,44 м²,10 200 000₽,,"Будапештская ул., 74к1","Дунайская ,11–15 мин.",,15 августа 2025,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_44_m_19_et._7587901266?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiIwMk5wQnVabGpDR1FnNE1WIjt9JkdWvD8AAAA
2-к. квартира,50,7 450 000₽,,"ул. Маршала Захарова, 27к1","Юго-Западная ,21–30 мин.",,11 ноября 2025,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_506_m_19_et._7786450701?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiIwMk5wQnVabGpDR1FnNE1WIjt9JkdWvD8AAAA
1-к. квартира,36,5 300 000₽,,"ул. Политрука Пасечника, 1к3",,,11 октября 2025,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_369_m_25_et._7694278649?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiIwMk5wQnVabGpDR1FnNE1WIjt9JkdWvD8AAAA
3-к. квартира,76,18 000 000₽,,"Дрезденская ул., 5","Удельная ,11–15 мин.",,27 декабря 2025,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_761_m_25_et._7788227730?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiIwMk5wQnVabGpDR1FnNE1WIjt9JkdWvD8AAAA
3-к. квартира,63 м²,14 300 000₽,,"Псковская ул., 8","Балтийская ,21–30 мин.",,17 июня 2024,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_63_m_47_et._3892726104?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiIwMk5wQnVabGpDR1FnNE1WIjt9JkdWvD8AAAA
3-к. квартира,85,18 000 000₽,,"Таллинская ул., 4","Новочеркасская ,6–10 мин.",,2 октября 2025,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_855_m_25_et._7733968648?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiIwMk5wQnVabGpDR1FnNE1WIjt9JkdWvD8AAAA
3-к. квартира,92,15 250 000₽,,"Ленинский пр-т, 55к2",,,1 неделю назад,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_928_m_917_et._7898798041?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiIwMk5wQnVabGpDR1FnNE1WIjt9JkdWvD8AAAA
1-к. квартира,37,10 999 000₽,,"Кондратьевский пр-т, 68к4","Площадь Мужества ,от 31 мин.",,19 декабря 2025,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_371_m_624_et._7836929738?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiIwMk5wQnVabGpDR1FnNE1WIjt9JkdWvD8AAAA
2-к. квартира,58,19 500 000₽,,"Белоостровская ул., 7","Лесная ,6–10 мин.",,10 апреля 2024,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_587_m_1111_et._3865551709?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiI0aE1TUW1LUmQ4R2xWTERuIjt9ofp4uT8AAAA
2-к. квартира,45,11 700 000₽,,"Искровский пр-т, 20","Улица Дыбенко ,11–15 мин.",,1 неделю назад,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_455_m_39_et._7945812933?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiI0aE1TUW1LUmQ4R2xWTERuIjt9ofp4uT8AAAA
3-к. квартира,95 м²,18 950 000₽,,"Кондратьевский пр-т, 62к3","Площадь Мужества ,от 31 мин.",,3 ноября 2025,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_95_m_512_et._7746069618?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiI0aE1TUW1LUmQ4R2xWTERuIjt9ofp4uT8AAAA
1-к. квартира,38 м²,10 500 000₽,,"ул. Шелгунова, 7к2","Пролетарская ,6–10 мин.",,22 апреля 2025,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_38_m_1425_et._7324088298?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiI0aE1TUW1LUmQ4R2xWTERuIjt9ofp4uT8AAAA
2-к. квартира,44 м²,10 200 000₽,,"Будапештская ул., 74к1","Дунайская ,11–15 мин.",,15 августа 2025,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_44_m_19_et._7587901266?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiI0aE1TUW1LUmQ4R2xWTERuIjt9ofp4uT8AAAA
1-к. квартира,36,5 300 000₽,,"ул. Политрука Пасечника, 1к3",,,11 октября 2025,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_369_m_25_et._7694278649?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiI0aE1TUW1LUmQ4R2xWTERuIjt9ofp4uT8AAAA
3-к. квартира,76,18 000 000₽,,"Дрезденская ул., 5","Удельная ,11–15 мин.",,27 декабря 2025,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_761_m_25_et._7788227730?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiI0aE1TUW1LUmQ4R2xWTERuIjt9ofp4uT8AAAA
1-к. квартира,33 м²,7 400 000₽,,"Ленинский пр-т, 82к3","Юго-Западная ,21–30 мин.",,20 ноября 2025,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_33_m_123_et._7720391867?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiI0aE1TUW1LUmQ4R2xWTERuIjt9ofp4uT8AAAA
3-к. квартира,63 м²,14 300 000₽,,"Псковская ул., 8","Балтийская ,21–30 мин.",,17 июня 2024,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_63_m_47_et._3892726104?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiI0aE1TUW1LUmQ4R2xWTERuIjt9ofp4uT8AAAA
3-к. квартира,85,18 000 000₽,,"Таллинская ул., 4","Новочеркасская ,6–10 мин.",,2 октября 2025,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_855_m_25_et._7733968648?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiI0aE1TUW1LUmQ4R2xWTERuIjt9ofp4uT8AAAA
3-к. квартира,92,15 250 000₽,,"Ленинский пр-т, 55к2",,,1 неделю назад,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_928_m_917_et._7898798041?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiI0aE1TUW1LUmQ4R2xWTERuIjt9ofp4uT8AAAA
1-к. квартира,37,10 999 000₽,,"Кондратьевский пр-т, 68к4","Площадь Мужества ,от 31 мин.",,19 декабря 2025,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_371_m_624_et._7836929738?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiI0aE1TUW1LUmQ4R2xWTERuIjt9ofp4uT8AAAA
1-к. квартира,32 м²,9 950 000₽,,"Комендантский пр-т, 60к3","Комендантский проспект ,от 31 мин.",,18 января 16:50,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_32_m_619_et._7937106484?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiI0aE1TUW1LUmQ4R2xWTERuIjt9ofp4uT8AAAA
2-к. квартира,50 м²,9 270 000₽,,"Петергофское ш., 78к10",,,7 мая 2025,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_50_m_55_et._7340840632?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiI0aE1TUW1LUmQ4R2xWTERuIjt9ofp4uT8AAAA
4-к. квартира,48,7 150 000₽,,"ул. Тамбасова, 25к1",,,2 недели назад,https://www.avito.ru/sankt-peterburg/kvartiry/4-k._kvartira_489_m_45_et._8012916884?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiI0aE1TUW1LUmQ4R2xWTERuIjt9ofp4uT8AAAA
1-к. квартира,32,4 600 000₽,,"пос. Стрельна, Кропоткинская ул., 16/15",,,7 дней назад,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_326_m_44_et._7888951146?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiI0aE1TUW1LUmQ4R2xWTERuIjt9ofp4uT8AAAA
Квартира-студия,25,4 800 000₽,,"пос. Шушары, Старорусский пр-т, 1","Купчино ,от 31 мин.",,13 января 10:50,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_258_m_913_et._7855702038?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiI0aE1TUW1LUmQ4R2xWTERuIjt9ofp4uT8AAAA
1-к. квартира,29,5 100 000₽,,"пр-т Ветеранов, 171к4",,,7 дней назад,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_294_m_113_et._7938859131?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiI0aE1TUW1LUmQ4R2xWTERuIjt9ofp4uT8AAAA
1-к. квартира,43,9 500 000₽,,"пр-т Ветеранов, 130","Проспект Ветеранов ,от 31 мин.",,1 неделю назад,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_437_m_714_et._7900007694?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiI0aE1TUW1LUmQ4R2xWTERuIjt9ofp4uT8AAAA
3-к. квартира,70,11 950 000₽,,"пр-т Художников, 24к1","Проспект Просвещения ,16–20 мин.",,24 декабря 2025,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_707_m_59_et._7874589471?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiI0aE1TUW1LUmQ4R2xWTERuIjt9ofp4uT8AAAA
Квартира-студия,12,2 910 000₽,,"ул. Черняховского, 52","Лиговский проспект ,до 5 мин.",,5 декабря 2025,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_123_m_14_et._7833887009?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiI0aE1TUW1LUmQ4R2xWTERuIjt9ofp4uT8AAAA
1-к. квартира,30,5 850 000₽,,"ул. Стасовой, 5","Ладожская ,от 31 мин.",,20 января 14:55,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_308_m_35_et._7980989242?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiI0aE1TUW1LUmQ4R2xWTERuIjt9ofp4uT8AAAA
2-к. квартира,63,25 560 000₽,,"наб. Миклухо-Маклая, 1к1","Приморская ,от 31 мин.",,21 января 20:26,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_639_m_914_et._7941518866?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiI0aE1TUW1LUmQ4R2xWTERuIjt9ofp4uT8AAAA
3-к. квартира,69,14 100 000₽,,"Туристская ул., 35к2","Беговая ,21–30 мин.",,22 января 10:49,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_692_m_912_et._7922925284?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiI0aE1TUW1LUmQ4R2xWTERuIjt9ofp4uT8AAAA
1-к. квартира,40,8 999 999₽,,"ул. Струве, 6",,,4 июня 2025,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_402_m_55_et._7439259177?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiI0aE1TUW1LUmQ4R2xWTERuIjt9ofp4uT8AAAA
1-к. квартира,37 м²,9 990 000₽,,"Плесецкая ул., 10","Комендантский проспект ,от 31 мин.",,18 июня 2025,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_37_m_2424_et._7478257411?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiI0aE1TUW1LUmQ4R2xWTERuIjt9ofp4uT8AAAA
